"name_2","gid","N_COUNT","N_MED_ADJ_SALES_PRICE","N_MED_ADJ_SALES_RATIO","N_PERCENT_ASIAN","N_PERCENT_BLACK","N_PERCENT_HISPANIC","N_PERCENT_WHITE","N_DISPLAY_MED_SALES_RATIO"
"FAYETTEVILLE AND COOK RD",NA,61,296508.728179551,0.549123487644416,0.417469493,54.49582531,28.19524727,15.54271034,0.60237393383056
"FAYETTEVILLE AND HOMELAND",NA,17,3e+05,0.41800658017644,0,71.97164948,16.36597938,4.961340206,0.421425714285714
"FENDOL FARMS TWNHM",NA,62,387554.331167529,0.804055023197749,2.912621359,13.03744799,2.357836338,75.17337032,0.906993861616113
"FIELDSTONE",316,34,487830.42394015,0.540030673234126,2.978160159,3.904698875,3.37524818,83.38848445,0.588082193311686
"FINLEY FOREST",NA,79,281172.069825436,0.517027238394965,16.01343785,4.479283315,1.511758119,74.41209406,0.543916363636364
"FINSBURY @ DAVIS PK TWNHM",NA,25,414355.083459788,0.604222924625331,34.10672854,30.9579052,1.491547895,31.15677826,0.65849010989011
"FIRE OAKS TOWNHOMES",NA,12,263792.075198953,0.559618782686209,7.371167645,11.2198304,6.196999348,74.36399217,0.608265957446809
"FISHER HEIGHTS",NA,17,255083.459787557,0.495974789202648,0,87.47680891,6.307977737,2.319109462,0.522263917525773
"FITZFORD ESTATE",458,6,446084.97723824,0.49553935721901,0,24.79240807,13.04863582,60.26097272,0.608394202898551
"FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK",NA,31,460500,0.738998851894374,0,22.59887006,0,77.40112994,0.738998851894374
"FOREST HILLS",321,55,745963.581183612,0.597555139689579,2.7380726998,11.247317932,4.6279029412,73.862331184,0.666060402130265
"FOREST OAKS",322,30,271559.313022451,0.529855312495347,12.4201278,41.33386581,7.068690096,34.94408946,0.550736551704567
"FORESTWOOD HEIGHTS",NA,56,287935.83535109,0.509163344947735,0,87.47680891,6.307977737,2.319109462,0.571008331958423
"FOX DEN",324,11,412500,0.52304,0.117508813,2.23266745,0,92.00940071,0.533232786885246
"FRAZIER FIRST",NA,13,311077.389984826,0.472575006445625,0,69.55752212,2.477876106,13.45132743,0.515282051282051
"GAITHERS POINTE",340,26,472690.149625935,0.530202099131528,1.963439404,39.47190251,3.588354773,46.58090724,0.550856901646264
"GANYARD",NA,11,282929.782082324,0.525204518613607,1.803278689,56.2295082,22.95081967,16.8852459,0.536994575045208
"GANYARD FARM",NA,27,392130.750605327,0.558885422410746,1.803278689,56.2295082,22.95081967,16.8852459,0.571428985507246
"GARRETT FARMS",NA,31,670096.852300242,0.538432516711834,9.31982151403226,11.1272005385484,0.0768049155483871,76.6573053325806,0.602298723342521
"GATEWOOD",327,9,355872.53414264,0.504009112229234,0,58.26446281,22.83057851,15.08264463,0.513121126760563
"GLEN LAUREL",NA,8,254419.575113809,0.460307367886179,0.958627649,42.83551968,18.56710394,36.02421796,0.466367682494685
"GLEN STONE",328,36,348311.107823661,0.517282258546459,0,26.38504155,51.10803324,21.32963989,0.536973809523809
"GLENBROOK",468,38,213969.128329298,0.608831315367598,0,78.3977060763158,7.31977001605263,9.59752321763158,0.667406552094522
"GLENN CROSSING  TOWNHOMES  BROOKFIELD HOLDINGS (GLENN ROAD) LLC",NA,18,313000,0.73924220859528,0,26.38504155,51.10803324,21.32963989,0.73924220859528
"GLENNVIEW PARK",317,36,296410.411622276,0.481635384405316,0,25.96491228,26.9005848,44.09356725,0.548767857142857
"GLENNVIEW PARK",318,15,322069.825436409,0.530395017719408,0,25.96491228,26.9005848,44.09356725,0.548767857142857
"GLIDEWAY",339,7,584825.493171472,0.572152336593096,0,27.6014109334286,26.2975560611429,44.4683799442857,0.672542553191489
"GOLD LEAF VENTURES-NEW SFR",NA,5,368079.800498753,0.738639205574913,0,73.47588717,25.61419472,0.909918107,0.755217142857143
"GRANDIN TRACE",NA,5,563000,0.545338769458858,10.6397836908,31.189114538,6.6055866792,48.51540616,0.610911602209945
"GREEN HOPE VALLEY",343,17,666633.416458853,0.551063338187113,5.82010582,23.28042328,6.084656085,54.4973545,0.59980888030888
"GREEN HOPE VALLEY",422,16,485660.847880299,0.561877441875822,5.82010582,23.28042328,6.084656085,54.4973545,0.59980888030888
"GREEN MILL",NA,11,639027.431421446,0.539644102114319,0,28.9375233805455,25.29394474,44.2100903209091,0.644719047619048
"GREENWOOD",361,16,321550.845950374,0.531256481031851,0,70.43879908,5.157813703,24.24942263,0.601346153846154
"GREENWOOD",NA,97,325386.949924127,0.545368055555556,0,65.714039802268,17.613634312567,16.4699850040722,0.601346153846154
"GREER AND JOYNER",NA,45,197845.220030349,0.593675523210071,0,23.7925382268889,28.9159868076,37.2944861027111,0.672647619047619
"GREY MOSS",369,26,486427.680798005,0.558603074813519,1.085141903,9.18196995,0.667779633,76.79465776,0.613816481012658
"GREYFIELD",341,14,528776.02905569,0.517525077179703,1.405975395,7.029876977,6.590509666,79.61335677,0.539109021449668
"GREYSTONE",NA,7,273748.103186646,0.606324654832347,0,49.94011976,14.25149701,35.80838323,0.691045454545455
"GREYSTONE GREEN",NA,44,308283.12375359,0.520939832533518,0,54.4246179965909,11.786583285,31.0298135186364,0.564254545454545
"GROVE PARK",332,115,424314.21446384,0.539652631578947,2.317198764,38.46549949,12.35839341,44.6961895,0.580442831215971
"GROVE PARK GOLT",332,68,408755.690440061,0.535013621836088,0,52.14477212,4.289544236,43.56568365,0.579468161474542
"HABITATE HAY DEVELOPMENT",NA,141,230049.875311721,0.535453573170732,0.496442418751773,68.182890025461,19.58300517,10.8312207031348,0.581454887218045
"HACKNEY",444,7,2e+05,0.455785,0.956521739,38.52173913,19.91304348,33.13043478,0.455785
"HALES WOOD RD.",NA,15,750000,0.667878819512195,16.01343785,4.479283315,1.511758119,74.41209406,0.673360248447205
"HAMLIN AND OLD OXFORD",468,19,173581.183611533,0.68448,0.178366455578947,45.2272981047368,35.0138102836842,11.8248719604737,0.7826
"HAMLIN AND OLD OXFORD",NA,6,307593.775145407,0.53711348130528,0.043821209,54.99561788,14.59246275,24.40841367,0.7826
"HANOVER POINTE",NA,57,440000,0.574110914778981,10.56625803,36.31056626,13.25160537,39.87157034,0.6021125
"HARBOR POINTE",NA,13,446731.234866828,0.638428801642608,10.19855596,39.07942238,24.68411552,24.81949458,0.746399452804378
"HARDSCRABBLE PLANTATION",NA,43,613466.334164589,0.576227272727273,0.117508813,2.23266745,0,92.00940071,0.619333928571429
"HARLOWE POINT  KLLB AIV LLC  PL208-108  LENNAR HOMES",NA,50,458500,0.765280841706367,10.56625803,36.31056626,13.25160537,39.87157034,0.762784669956667
"HARRINGTON MEADOWS",NA,36,385367.981790592,0.520505508768332,11.5663933030278,20.9874979747222,4.02879735758333,62.0229800172222,0.564290010074552
"HARRINGTON PINES",NA,36,453861.91198786,0.535250454423951,11.81364393,21.21464226,4.076539101,61.64725458,0.578852363977486
"HARVARD AND MIAMI RES",NA,50,223434.244434437,0.573044875338753,1.44999999966,43.3874130334,36.8183744486,15.470619857,0.619824680271481
"HARVEST OAKS",NA,12,320024.93765586,0.565094440488402,1.803278689,56.2295082,22.95081967,16.8852459,0.577777358105349
"HAVENHILL",369,12,453266.953681172,0.547423184072794,1.085141903,9.18196995,0.667779633,76.79465776,0.577188013196481
"HEATHER RIDGE",333,18,521005.31107739,0.5099300757881,0,24.79240807,13.04863582,60.26097272,0.557153587056656
"HEATHERWOOD",338,12,507056.145675266,0.597085650540645,6.588579795,46.41288433,0,46.99853587,0.682268860560966
"HEBRON VILLAGE  BULL CITY NORTH LLC",NA,26,350250,0.748589904046725,2.077431539,60.90651558,16.52502361,13.78659112,0.748589904046725
"HICKORY DOWNS",318,9,292412.746585736,0.490627118644068,0,25.96491228,26.9005848,44.09356725,0.579829181494662
"HICKORY GLEN",NA,15,283922.518159806,0.5666140117746,2.685421995,72.97527707,12.87297528,8.780903666,0.583166037735849
"HIGHLAND PARK",420,65,411985.472154964,0.682143893188616,0.417469493,54.49582531,28.19524727,15.54271034,0.686214285714286
"HILLSBOROUGH & GATEHILL",251,17,362348.668280872,0.599177443655449,0,6.994047619,18.75,69.64285714,0.63699104477612
"HILLSBOROUGH & GATEHILL",452,22,416267.493854876,0.602061478579082,0,6.994047619,18.75,69.64285714,0.63699104477612
"HILLVIEW TERRACE",468,12,253645.305622143,0.494942578847822,3.60254111066667,78.56845288,6.64072522333333,10.07087443,0.555162546177892
"HOLLYMEADE",NA,10,275458.640954518,0.566286068190278,0,25.13368984,12.70053476,60.42780749,0.578995730568614
"HOLSTON MEADOWS TWNHMS",335,16,241050.32939335,0.553648826753502,6.607142857,48.48214286,13.125,25.625,0.58833531947652
"HOMES STARTING IN THE 380S --- KB HOMES BUILDER",353,7,423291.770573566,0.615335901584297,0,1.08401084,28.18428184,48.23848238,0.612826697892272
"HOMES STARTING IN THE 380S --- KB HOMES BUILDER",NA,26,434570.217917676,0.614012587412587,0,1.08401084,28.18428184,48.23848238,0.612826697892272
"HOOVER AND SOUTHERLAND",NA,15,289351.620947631,0.475252195121951,0,30.72143597,55.36762168,10.52813255,0.481646666666667
"HOPE CREEK",NA,21,828179.551122195,0.58712630532972,8.149171271,8.908839779,0,82.11325967,0.626136774193548
"HOPE VALLEY - NEW",323,46,441325.436408978,0.51938269497822,3.94113483413044,6.26173824569565,3.72507068078261,81.8028202656522,0.602141176470588
"HOPE VALLEY - NEW",340,48,527490.842019789,0.558986185586902,0.7362897765,33.648117285,3.4610176555,59.0063017525,0.602141176470588
"HOPE VALLEY - NEW",341,46,434170.637880419,0.577668585946574,21.55207077,39.20386007,9.288299156,28.58866104,0.602141176470588
"HOPE VALLEY - NEW",459,25,455000,0.54215724728181,0.281195079,25.5290523154,4.0257942412,69.091902122,0.602141176470588
"HOPE VALLEY - NEW",460,21,515000,0.528900970873786,0.200853627857143,26.8504219824286,3.84260028228571,68.3403696471429,0.602141176470588
"HOPE VALLEY - NEW",NA,15,467860.394537178,0.57941935483871,16.17977867,30.6241312452,8.56888862533333,42.195246568,0.602141176470588
"HOPE VALLEY NORTH",344,20,390797.759016722,0.475015570383669,0,56.99588477,4.218106996,38.78600823,0.537213953488372
"HOPE VALLEY ON RUGBY RD.",338,33,1216708.22942643,0.53142472804878,3.072870939,0,3.248463565,85.95258999,0.59342
"HORTON HILLS",345,17,362967.581047382,0.509749544892188,6.607142857,48.48214286,13.125,25.625,0.604753125
"HPVL RIDGE TOWNHOMES",NA,10,406432.668329177,0.587824859486429,14.86199575,3.609341826,2.229299363,71.23142251,0.597460541977584
"HUCKLEBERRY HEIGHTS",276,5,354628.224582701,0.579289437148218,0,10.1113628804,4.9155975696,84.75696933,0.65755
"HUCKLEBERRY HEIGHTS",346,25,337406.483790524,0.607361879248301,0,9.520594193,6.144496962,84.06482107,0.65755
"HUCKLEBERRY HEIGHTS",368,15,372680.798004988,0.580044054878049,0,9.520594193,6.144496962,84.06482107,0.65755
"HUNINGTON RIDGE",273,27,603583.535108959,0.559806770833333,20.94517958,7.069943289,1.890359168,65.86011342,0.617778701955121
"HUNINGTON RIDGE",347,11,634597.875569044,0.567372617886179,20.94517958,7.069943289,1.890359168,65.86011342,0.617778701955121
"HUNTINGTON VALLEY",NA,55,485660.847880299,0.832386434244746,0,33.20407174,1.793504605,58.84634028,0.882805383022774
"HUNTLEY",NA,23,526150.121065375,0.607632825203252,11.81364393,21.21464226,4.076539101,61.64725458,0.70108138238573
"I-85 & BROAD NE",372,42,363341.404358354,0.533062794969252,0,9.423076923,9.038461538,81.53846154,0.615958865182437
"I-85 & BROAD NE",453,17,387500,0.61967567310738,1.254064097,42.63817928,29.07570831,15.09521598,0.615958865182437
"I-85 & BROAD NE",NA,19,344563.591022444,0.622477510760402,1.254064097,42.63817928,29.07570831,15.09521598,0.615958865182437
"I40/HWY54/I40 RURAL",NA,8,475168.816388467,0.841412618592012,7.371167645,11.2198304,6.196999348,74.36399217,0.93659649122807
"INNISFREE",NA,8,439567.938507243,0.663161858342756,0,41.46505376,27.62096774,30.91397849,0.693660622710623
"JOYLAND",NA,133,262256.857855362,0.530574545454545,0.585543141766918,44.6217041189474,38.216231552406,12.2887879661955,0.58365
"KENWOOD RD.",NA,31,403865.336658354,0.56796379403794,3.25532336083871,24.449390646129,3.10946589032258,61.6662562225806,0.607464242424242
"KEYSTONE CROSSING",NA,37,363000,0.551010880228914,34.10672854,30.9579052,1.491547895,31.15677826,0.598769452449568
"KILARNEY DR",NA,8,173252.263877484,0.554770143833596,0,41.45818442,41.02930665,8.43459614,0.633423780779918
"KIRBY ST",NA,9,218998.482549317,0.574552944896116,2.423018677,49.01564866,30.18677436,17.74356386,0.587448148148148
"KNOLLWOOD",349,7,486440.677966102,0.575962025316456,0,41.46505376,27.62096774,30.91397849,0.643719788702195
"LADSBURRY",NA,15,460394.537177542,0.580886849807445,14.19753086,20.37037037,0.396825397,53.92416226,0.624768374164811
"LAKE PARK",350,7,408977.556109726,0.657163201219512,5.98184549142857,18.7211059285714,2.57462849528571,66.5241934071429,0.6719125
"LAKESHORE",NA,58,526302.992518703,0.696189836251212,4.281891169,21.67707404,2.943800178,61.46297948,0.809819063922985
"LAKESHORE TOWNHOMES",NA,28,391024.279210926,0.799752691043892,10.24868124,31.98944989,1.620195931,50.03767898,0.9660017977813
"LAKEVIEW",NA,14,319165.402124431,0.532289664440778,5.368289638,21.47315855,2.684144819,69.60049938,0.552787356321839
"LAKEWINDS",NA,5,486440.677966102,0.570091473302571,0,34.18874172,8.443708609,57.36754967,0.660621176470588
"LAKEWOOD",352,8,505360.972568579,0.697569692939772,5.3236228645,43.71212988,19.729544862375,24.52626372125,0.680621052631579
"LAKEWOOD",360,46,353814.11229135,0.586206740693196,7.107540173,57.23114957,20.08652658,14.15327565,0.680621052631579
"LAKEWOOD",365,29,398753.117206983,0.589199902439024,3.71006630489655,16.2088823358621,6.92280266168966,70.8587134355172,0.680621052631579
"LANDON FARMS",353,53,320653.753026634,0.490660092124141,0,33.763662794717,33.4597322913208,23.8641950308679,0.557048888888889
"LASSITER ST",NA,9,421246.882793017,0.499051764148709,0,12.40875912,2.773722628,79.27007299,0.576506527415144
"LATTA ROAD",356,24,398466.08819378,0.563847260463716,0,33.20407174,1.793504605,58.84634028,0.615442857142857
"LATTA ROAD",390,47,383416.458852868,0.55580216875412,0,9.407665505,0,75.95818815,0.615442857142857
"LATTA ROAD",NA,48,384685.230024213,0.577186712790361,0.3102250165625,3.15396461452083,24.6394512167708,63.877524388125,0.615442857142857
"LATTA WOODS",354,5,407021.791767554,0.576887534607779,0,33.20407174,1.793504605,58.84634028,0.589835135135135
"LAURAL VILLAGE",NA,5,350000,0.532491672473868,13.48614072,55.97014925,19.29637527,8.475479744,0.544442857142857
"LAUREL GLEN",NA,7,435000,0.529897353756546,0,26.89486553,3.178484108,62.10268949,0.547410869565217
"LEBANON",295,10,530034.289276808,0.605543321491741,0,49.60784314,0,35.68627451,0.636821759259259
"LEBANON",NA,119,357855.36159601,0.578674770391095,0.906183428672269,21.2134112484202,10.5901103051345,64.4906739829412,0.636821759259259
"LEBANON ACRES",NA,5,235162.094763092,0.482805656629856,0,34.718582098,7.829181492,50.431093436,0.537309260832625
"LOCHN'ORA",357,10,567080.060140206,0.581668358496584,10.9975326,12.19598167,0,70.46175538,0.598955898520084
"LOCHSIDE",358,51,352743.142144638,0.558235964387251,2.45981073843137,49.3316680976471,13.4899123730588,28.3809933358823,0.564571134020619
"LYNN HOLLOW",NA,31,334719.271623672,0.525587878787879,0,70.51993942,8.480565371,4.745078243,0.55054
"LYONS FARM/THE OAKS/GRAND",314,6,658375.569044006,0.604561030049399,9.922113105,19.77649848,1.896376566,62.71588215,0.623633548219927
"LYONS FARM/THE OAKS/GRAND",NA,57,613466.334164589,0.585798494308943,9.21966426538597,27.1339598635088,1.52381023712281,57.2264761808772,0.623633548219927
"MADISON GLEN",NA,22,439001.752600426,0.55129634196611,0,33.20407174,1.793504605,58.84634028,0.603878231292517
"MAGNOLIA CREEK",468,65,355299.251870324,0.649873170731707,1.245640259,75.08719482,19.03338316,2.939711011,0.684684523809524
"MAGNOLIA CREEK TOWNHOMES",468,52,301620.947630923,0.936790244512847,1.245640259,75.08719482,19.03338316,2.939711011,0.962971204501044
"MAGNOLIA PLACE",NA,32,495560.245819442,0.549956871980676,4.281891169,21.67707404,2.943800178,61.46297948,0.587322645290581
"MAIDA VALE",NA,12,1355250,0.473199837356044,0.61462815,2.274124155,0,87.95328826,0.527479512452512
"MAIN & ELM",308,14,255042.033016494,0.460302520852153,2.920723227,65.92489569,12.3783032,17.52433936,0.550783585759245
"MANGUM 506",274,5,373292.867981791,0.664642424242424,3.223443223,9.377289377,6.373626374,74.72527473,0.731106666666667
"MANGUM FLATS CONDOS",NA,25,369794.188861985,0.904806860896539,3.223443223,9.377289377,6.373626374,74.72527473,0.9312
"MARTIN LUTHER KG/HOPE VAL",272,6,427892.768079801,0.495569768729749,5.114988105,25.13877875,51.62569389,15.62252181,0.682077908961593
"MARTIN LUTHER KG/HOPE VAL",296,57,485280.728376328,0.644982582496413,0.269209900263158,8.99088434305263,29.2542875696491,57.7034109131579,0.682077908961593
"MARTIN LUTHER KG/HOPE VAL",395,18,554920.173012083,0.517132746397893,0.8524980175,29.03401935,9.59329384777778,58.8710869288889,0.682077908961593
"MARTIN LUTHER KG/HOPE VAL",402,36,518254.931714719,0.613507463637716,3.26534150516667,11.8617858744444,2.72307036322222,67.6007928455555,0.682077908961593
"MARTIN LUTHER KG/HOPE VAL",NA,53,463607.748184019,0.608218769883351,0.517329342056604,22.8276398211321,8.95223834950943,65.1142903337736,0.682077908961593
"MARY HILL",362,23,771945.137157107,0.65604,5.809698079,22.64409881,0,70.3568161,0.695289988306274
"MARY HILL",NA,5,971321.695760599,0.615245333333333,5.809698079,22.64409881,0,70.3568161,0.695289988306274
"MARYWOOD",401,5,724697.336561743,0.574969685933846,2.978160159,3.904698875,3.37524818,83.38848445,0.571151773049645
"MCKENZIE PLACE TWNHM",338,6,309722.515744537,0.53707986150827,3.072870939,0,3.248463565,85.95258999,0.554403229337712
"MEADOWS AT TWIN LAKES",NA,78,416797.518914578,0.865307739087083,0,30.72143597,55.36762168,10.52813255,0.879171629082819
"MELBERRY PARK TOWNS",NA,54,372784.44851874,0.617434363934927,11.81364393,21.21464226,4.076539101,61.64725458,0.645569862504645
"MERIDAN TOWNHOMES",NA,26,402845.220030349,0.560029493393239,1.861832435,31.50416463,5.634492896,55.41401274,0.595569025641026
"MIAMI & PLEASENT",392,37,250169.491525424,0.491156137381782,0,18.6279181178378,61.7320644467027,18.3712670262973,0.481127754990429
"MIAMI & PLEASENT",NA,43,325000,0.466316317859953,0,17.02786378,73.06501548,9.907120743,0.481127754990429
"MIAMI AND 70 RESIDENTIAL",NA,84,298842.934668788,0.525880531911043,3.07608983075,28.4006300752381,7.89485593257143,54.0116403217857,0.541748
"MILAN WOODS",364,37,312943.854324734,0.522127579737336,0,43.16877153,22.96211251,29.04707233,0.561485809682805
"MOREHEAD",352,6,183535.660091047,0.664546814269694,0,26.24179944,28.39737582,28.49109653,0.812886666666667
"MORNINGSIDE",NA,6,1153000,0.451733532934132,0,25.96491228,26.9005848,44.09356725,0.451733532934132
"MUIRFIELD VLG TWNHMS",NA,17,334339.152119701,0.555192660550459,0.958627649,42.83551968,18.56710394,36.02421796,0.585066864784547
"N FREEMAN W FLETCHERS",NA,48,261305.007587253,0.515158209451748,0.13083297,56.6283311158333,10.0716902463333,25.5054602039583,0.585425630252101
"NE ROXBORO & I-85",255,5,436072.319201995,0.520702445652174,0,70.62477165,12.09353307,15.85677749,0.628065445026178
"NE ROXBORO & I-85",279,102,325065.327537872,0.637238886163386,0.651235223215687,52.488650184902,10.1682454245098,32.8258977692157,0.628065445026178
"NE ROXBORO & I-85",372,115,380000,0.529253024390244,3.23054386469565,6.98033619098261,5.80866582945217,78.6018846827826,0.628065445026178
"NE ROXBORO & I-85",468,53,322898.330804249,0.626311547518923,1.56244666181132,29.3839024411321,8.38726945584906,53.688274290566,0.628065445026178
"NEW SUBDIVISION",NA,92,492397.094430993,0.667376446489713,12.37263464,35.95342067,6.877729258,41.81222707,0.662528675691967
"NICHOLS FARM",NA,77,522675.544794189,0.789304357092115,10.56910569,26.59698026,2.113821138,57.97909408,0.81627652733119
"NORTH DURHAM UTILITIES",NA,5,232685.887708649,0.573820231707317,0,26.38504155,51.10803324,21.32963989,0.588142857142857
"NORTH FORK",NA,8,464677.541729894,0.654981174540394,0,2.479338843,0,91.94214876,0.710445281231498
"NORTH I40 RURAL",NA,12,395600.91047041,0.66240068829626,0.484141506583333,25.6881778241667,24.6588694,46.2821713208333,0.684658227848101
"NORTHERN HS CITY",415,10,455842.185128983,0.568071368929684,1.7518248174,35.817352359,0,55.295122762,0.629390416143748
"NORTHERN HS CITY",NA,32,358419.334819249,0.555516706674976,0,49.6855961821875,0.10784510434375,42.5125971246875,0.629390416143748
"NORTHERN HS RESIDENTIAL",250,40,338842.564491654,0.614958215457739,9.936305732,20,0,70.06369427,0.643632251082251
"NORTHERN HS RESIDENTIAL",NA,16,344476.943235132,0.577150822299652,9.936305732,20,0,70.06369427,0.643632251082251
"OAK FOREST",NA,7,336500,0.588845544501498,0.117508813,2.23266745,0,92.00940071,0.632770909090909
"OAKHAURST/LAKEHURST",351,19,663147.699757869,0.546607413034786,5.5370157731579,43.8416789805263,1.37588751794737,43.8878289452632,0.607468120805369
"OAKHAURST/LAKEHURST",375,8,639972.05759699,0.561542626506821,0.643604183,58.88978278,1.769911504,31.2148029,0.607468120805369
"OLD EAST DURHAM",234,35,273002.421307506,0.569891489547038,1.0175968066,25.3385113368571,49.8909841097143,20.562326158,0.609784126984127
"OLD EAST DURHAM",306,5,311077.389984826,0.433515859151835,0.99009901,32.42574257,23.14356436,38.86138614,0.609784126984127
"OLD EAST DURHAM",308,18,317734.413965087,0.614130440379404,2.920723227,65.92489569,12.3783032,17.52433936,0.609784126984127
"OLD EAST DURHAM",376,142,308905.27853356,0.529652831639297,0.954395984704225,32.9793912791268,35.4530019875352,27.5766121471831,0.609784126984127
"OLD EAST DURHAM",450,12,275548.628428928,0.601148024397247,0.40170940175,37.2259057883333,41.1052613966667,20.8032819616667,0.609784126984127
"OLD EAST DURHAM",NA,134,261908.194233687,0.557085889622535,2.86320889813433,31.5160539486716,40.0204392407463,23.3771785029104,0.609784126984127
"OLD FARM",377,52,320536.159600998,0.539314793335707,2.81112199880769,58.6072168284615,23.8426183667692,12.8902665791154,0.592520206628203
"OLD N DURHAM",378,7,789225.181598063,0.721785444086516,3.223443223,9.377289377,6.373626374,74.72527473,0.670990730050934
"OLD N DURHAM",379,111,591047.040971168,0.600015361648444,1.58310794642342,24.9714117684505,24.0114644476126,46.3735543413513,0.670990730050934
"OLD OXFORD AND DEARBORN",468,76,256122.194513716,0.536946099128887,0.126198216263158,65.4772486255263,23.2870652531579,2.24804308805263,0.562474857142857
"OLD W DURHAM",380,58,521186.440677966,0.638484407502496,12.902434372069,6.00868580937931,9.97357890813793,61.5235639072414,0.67393137254902
"OLD W DURHAM",447,18,612822.458270106,0.549252074958934,7.15784631333333,4.265594488,7.72156383944444,73.1194012788889,0.67393137254902
"ONE CITY CENTER CONDOS",270,68,806349.878934625,0.983112818866349,3.223443223,9.377289377,6.373626374,74.72527473,0.975971563523495
"ORCHARD LAKE",NA,14,415043.521073459,0.503767706031162,0.417469493,54.49582531,28.19524727,15.54271034,0.526067496476523
"ORCHARD PARK",365,5,1119878.60394537,0.839080233062331,3.357314149,10.6314948,5.355715428,78.25739408,1.04407555555556
"ORCHARD RIDGE",382,14,473000,0.558295006715712,10.56625803,36.31056626,13.25160537,39.87157034,0.628709253246753
"ORCHARD RIDGE TOWNS",382,13,333474.962063733,0.608217391304348,10.56625803,36.31056626,13.25160537,39.87157034,0.612889552238806
"OXFORD COMMONS RESIDENTAL",468,8,257261.001517451,0.562078961429382,3.75288683625,44.86720554375,30.7210903975,13.179767404625,0.629418525345622
"PAGE SQUARE TOWNES",NA,61,393201.820940819,0.705136032825476,8.79062228508197,39.7260624547541,2.45227104222951,44.2824154719672,0.811782035928144
"PAGEHURST",363,21,369297.820823245,0.566397814140167,0,44.66279589,6.208128629,39.88387673,0.587935135135135
"PAGEHURST",384,13,375000,0.544630875429219,10.24868124,31.98944989,1.620195931,50.03767898,0.587935135135135
"PAGEHURST TWNS",363,15,319787.556904401,0.543106994773519,0,44.66279589,6.208128629,39.88387673,0.546160377358491
"PANTHER CREEK",NA,29,357855.36159601,0.518391705168153,0,0,6.003430532,93.99656947,0.558224489795918
"PARK PLACE",NA,14,130416.060333428,0.471331494866602,0,15.98101266,67.7742616,14.50421941,0.481910007220217
"PARK PLACE VILLAGE",NA,15,261305.007587253,0.48087109864019,0,23.2528695613333,59.8684354361333,13.2030005877333,0.524136
"PARKSIDE",387,14,498273.899848255,0.54364012638708,1.809210526,12.17105263,3.536184211,67.26973684,0.604995652173913
"PARKWOOD RIDGE",NA,43,255083.459787557,0.540585789684126,6.38956417627907,32.2960467181395,9.0662143127907,48.8134550311628,0.610593301435407
"PARTNERS PLACE",NA,9,330000,0.529490909090909,10.77981651,42.66055046,17.66055046,27.06422018,0.557841935483871
"PATTERSON PARK",NA,10,447341.338222488,0.619453092140921,0,25.96491228,26.9005848,44.09356725,0.665660743321719
"PEBBLE CREEK",NA,16,422044.887780549,0.504988455623306,6.420545746,3.531300161,0,85.71428571,0.516322361111111
"PENRITH WEST AND OTHERS",389,109,387506.234413965,0.54312131664776,2.81709184763303,53.8720315342202,12.2152942922385,29.6705544755046,0.60805
"PEPPERTREE",381,19,219394.673123487,0.381257907159717,1.007751938,59.45736434,16.97674419,21.62790698,0.3993125
"PICKETT CROSSING",NA,5,464600.484261501,0.601296189987163,8.149171271,8.908839779,0,82.11325967,0.596928421052632
"PICKETT EST",NA,8,937500,0.290490811965812,5.809698079,22.64409881,0,70.3568161,0.290490811965812
"PICKETT PARK",NA,12,349473.365617433,0.594550106788711,14.40329218,1.783264746,3.223593964,76.54320988,0.618111111111111
"PLACID VALLEY",391,14,605798.004987531,0.57211227623799,0,0,9.262166405,62.95133438,0.571716981132075
"POLARIS DR",NA,5,337530.266343826,0.533454478935698,0,2.479338843,0,91.94214876,0.545427272727273
"POPE'S CROSSING",NA,14,404700.303490137,0.530034196474541,7.371167645,11.2198304,6.196999348,74.36399217,0.581195607043559
"POPE'S CROSSING TOWNHOMES",315,40,333423.161225266,0.622405440998461,10.07462687,2.686567164,0,87.23880597,0.666909769941732
"PRESCOTT PLC/ENCLAVE FARM",NA,12,720411.471321696,0.553084601249612,0,25.96491228,26.9005848,44.09356725,0.603299235598963
"PRESIDENTIAL",278,114,274059.180576631,0.523816082751511,0.587634133842105,65.1455473161404,17.5176233270702,14.1412160809298,0.554366739087498
"PROP-OLIVE BRANCH WEST PL000205-000129",NA,20,491250,0.257219740895602,10.56910569,26.59698026,2.113821138,57.97909408,0.257219740895602
"PROVIDENCE AT SOUTHPOINT",NA,70,446769.607458352,0.809799899482631,16.81547619,24.35515873,28.67063492,30.15873016,0.809050474762619
"PROVIDENCE RIDGE",396,10,532010.606051457,0.538963705301549,2.52293578,42.35474006,16.13149847,36.16207951,0.556941831775701
"PVLN E LOFTS",304,8,385735.963581184,0.630607904401458,35.95419847,10.15267176,10.61068702,41.3740458,0.745228849590469
"RANDOLPH HOUSE",445,26,427731.411229135,0.793076884097368,5.31358885,8.536585366,3.135888502,65.67944251,0.840163888888889
"RAVENSTON",397,54,469241.274658574,0.573618057578632,3.235470342,46.97423607,5.512282804,42.84002397,0.595572025052192
"RAVENSTON",NA,19,509273.607748184,0.501474036801209,3.235470342,46.97423607,5.512282804,42.84002397,0.595572025052192
