VCS,VCS_PERCENT_ASIAN,VCS_PERCENT_BLACK,VCS_PERCENT_HISPANIC,VCS_PERCENT_WHITE
M810D,0.0,41.46505376,27.620967740000005,30.913978489999998
M810I,0.0,41.46505376,27.620967740000005,30.913978489999998
R810A,4.024496938,14.17322835,10.93613298,69.37882765
M810E,0.0,41.46505376,27.62096774,30.91397849
M810A,0.0,41.46505376,27.62096774,30.91397849
R810M,4.024496938,14.17322835,10.93613298,69.37882765
C810D,5.114988105,25.13877875,51.62569389,15.62252181
C810E,2.2585726395,16.760350421410255,19.687161163564102,57.34848679025641
A810A,2.682997958666667,21.49612119,7.494007352666666,67.33533077666668
M810B,4.024496938,14.17322835,10.93613298,69.37882765
M810J,4.024496938,14.17322835,10.93613298,69.37882765
R811B,14.235496546052172,1.8875728343652174,3.1675314602782607,76.55521369756524
R810G,0.07814557161165049,56.164376878349515,4.348554102485437,39.38004355854369
R810K,1.3182930422817147,17.66718148185477,16.405259546090992,59.48524806076115
R810I,0.0,26.1316872416,27.401528514400002,44.75249853
M810G,4.024496938,14.17322835,10.93613298,69.37882765
M810F,4.755043228,7.780979827,0.0,77.23342939
T810B,0.0,56.99588477,4.218106996,38.78600823
R810H,0.0,44.135802466499996,13.877865962000001,41.272045854999995
M810M,4.755043228,7.780979827,0.0,77.23342939
R810S,0.0,56.99588477,4.218106996,38.78600823
R810N,0.0,12.40875912,2.773722628,79.27007299
M810C,5.114988105,25.13877875,51.62569389,15.62252181
R811F,6.340556815519824,11.631315286067549,2.642649591722467,66.8615220582232
R810J,0.0,27.31605510095238,1.1797565452738095,70.45450765690477
R810L,0.0,5.555555556,42.85714286,48.73015873
R810B,0.0,5.555555556,42.85714286,48.73015873
R811D,14.40329218,1.783264746,3.223593964,76.54320988
T811B,14.403292180000001,1.783264746,3.223593964,76.54320988
D811A,14.40329218,1.7832647459999997,3.2235939639999995,76.54320988
M811C,14.40329218,1.7832647460000002,3.2235939640000004,76.54320988
R800F,14.40329218,1.783264746,3.223593964,76.54320988
R811E,14.40329218,1.783264746,3.223593964,76.54320988
C811A,11.346166943090909,22.08022940787879,11.632674833136363,49.53961247055303
R811A,4.278021037513513,2.1277134681081082,2.302489931351351,89.7528389218919
R811G,0.0,26.24179944,28.39737582,28.49109653
M811A,4.433464895333333,0.055309734500000006,0.8941740416666667,94.35416701166666
M811B,4.655493482,0.0,0.0,95.15828678
D811B,0.0,26.24179944,28.39737582,28.49109653
R811H,0.0,26.241799439999998,28.39737582,28.491096529999997
T811C,0.0,26.241799440000005,28.397375819999997,28.491096530000004
R802C,10.944442046330934,40.07026619848921,12.162503653410072,33.1986586542446
A812O,9.976950313666666,30.892119916666662,6.553127306,49.237963580000006
T812A,12.4201278,41.33386581,7.068690096,34.94408946
T812E,12.420127799999998,41.33386581,7.068690096,34.94408946
T812B,12.4201278,41.33386581,7.068690096,34.94408946
R812E,12.4201278,41.33386581,7.068690095999999,34.94408946
D812C,12.4201278,41.33386581,7.068690096,34.94408946
A812C,12.309242532142857,40.73861290285715,17.857008205714287,26.623233807142856
A812B,2.164111812,32.55184851,42.47069432,22.81334536
C812E,13.322835552727271,39.732017332727274,14.059002004,29.368371807272727
A812P,12.4201278,41.33386581,7.068690096,34.94408946
C812A,1.6097546205894735,5.034098567621053,12.484502703052632,75.50456742505264
R813B,0.6015909385027625,8.04677596339779,4.476838716154696,82.97479258044199
R812D,10.77981651,42.66055046,17.66055046,27.06422018
D812B,10.77981651,42.66055046,17.66055046,27.06422018
M812B,10.77981651,42.66055046,17.66055046,27.06422018
M812E,12.420127799999998,41.33386581,7.068690096,34.94408946
T812C,12.420127799999998,41.33386581,7.068690096,34.94408946
R812V,12.4201278,41.33386581,7.068690096,34.94408946
R812B,2.7995907710714287,3.4447976601785717,5.797392712875,81.95367913767858
M812C,1.630434783,12.36413043,13.31521739,69.70108696
C812H,34.072989645,12.95304821,15.51082296,31.13222838
A812F,32.19178082,15.753424660000002,20.4109589,20.89041096
A812L,33.470546244000005,17.218124344,19.777898634000003,20.93069105
C812G,28.9670366075,22.59025390125,20.43718464,19.315896187375
A812N,32.19178082,15.75342466,20.4109589,20.89041096
C812B,1.630434783,12.36413043,13.31521739,69.70108696
R813C,6.554137783571949,15.217258850163933,6.80496424614572,69.4509733559745
M812A,1.630434783,12.36413043,13.31521739,69.70108696
C813E,1.4492753626666668,13.829032116666665,12.067230272555555,69.99745741444445
A812E,32.19178082,15.75342466,20.4109589,20.89041096
C812I,32.19178082,15.75342466,20.4109589,20.89041096
C812M,6.438356164,53.650333067999995,23.1110447,10.6523960552
A812I,35.95419847,10.15267176,10.61068702,41.3740458
A812G,32.19178082,15.75342466,20.4109589,20.89041096
A812H,38.58560794,23.07692308,17.24565757,21.09181141
T812D,32.19178082,15.75342466,20.4109589,20.89041096
C812F,2.926525529090909,58.818093305454546,23.47923821818182,9.256303113636363
M812D,35.95419847,10.15267176,10.61068702,41.3740458
D812D,35.95419847,10.15267176,10.61068702,41.3740458
C812L,27.964376587777778,21.924202517777776,13.538549048888889,33.978233917555556
A812J,35.95419847,10.15267176,10.61068702,41.3740458
A812D,0.0,63.12456017,23.78606615,8.092892329
R812A,0.37846524705263157,62.56696134463158,23.64737794863158,8.443220260273684
R812C,2.624671916,2.755905512,5.774278215,82.80839895
C822U,2.536832100857143,2.7329595275714285,8.060242377142858,82.37165391571429
D812A,0.0,63.12456017,23.78606615,8.092892329
C812D,0.0,63.12456017,23.78606615,8.092892329
A813B,4.1598662208,16.455301294,7.281215161,70.292580534
C822S,12.68065737487324,6.10486345171831,10.093961114295773,61.315199890845065
R822F,2.82188124281268,4.509244587583574,10.827309470778099,78.6214000204755
R822H,2.025466188508333,0.7770437018083334,10.461648776229168,85.36257515195832
C813A,0.9963768118333335,11.92622785611111,12.396336552222223,60.96547906888889
R822E,10.892029850177018,5.268001666580746,9.019738168670807,66.10607088369565
M811D,1.991150442,0.663716814,10.7300885,85.50884956
A823A,0.0,11.23809524,10.95238095,47.23809524
M813B,0.0,6.994047618999999,18.75,69.64285714
R813S,0.0,6.848112379,3.511852502,84.98683055
C802B,0.40760869575,11.708399970750001,4.864928588,82.20425819249999
T813A,0.0,9.520594193,6.144496962000001,84.06482107
R813E,1.630434783,12.36413043,13.31521739,69.70108696
R813F,0.0,9.520594193,6.144496962,84.06482107
R813H,0.9590685257796611,7.712085531271187,5.252704981355932,83.8470177516949
R813G,2.637898686609756,22.545703016609757,2.646630264788618,71.70478294934958
R813D,1.630434783,12.36413043,13.31521739,69.70108696
R814I,2.978160159,3.904698875,3.37524818,83.38848445000002
T813C,8.769230769,16.0,3.846153846,69.84615385
C813D,8.769230769,16.0,3.846153846,69.84615385
T813B,1.6304347830000003,12.36413043,13.315217390000003,69.70108696000001
R813L,8.769230769,16.0,3.846153846,69.84615385
T813D,8.769230769,16.0,3.8461538459999995,69.84615385
D813A,1.630434783,12.36413043,13.31521739,69.70108696
M813A,1.630434783,12.36413043,13.315217390000003,69.70108696
C813C,1.630434783,12.364130429999998,13.31521739,69.70108696
A823B,0.8527131783076923,57.63927700461538,16.47655126846154,24.099095415384618
M813C,0.0,11.23809524,10.95238095,47.23809524
R823C,0.05585472512953368,11.779476159689118,12.254390577979276,46.92286180994819
C823A,0.7532958505882352,50.81022677058824,16.773046692352942,30.488422579999998
T823C,1.007751938,59.45736434,16.97674419,21.62790698
A823E,2.9838450829090912,42.15478007454545,16.651645922727273,33.854305046181814
R823A,1.007751938,59.45736434,16.97674419,21.62790698
D813B,1.007751938,59.45736434,16.97674419,21.62790698
R814G,0.0,0.7569746406122448,9.51184553994898,62.73815756183673
R814E,2.978160159,3.904698875,3.37524818,83.38848445
R814F,1.085141903,9.18196995,0.667779633,76.79465776
R815B,0.9181969948461539,13.761657488424907,1.7142805561575092,71.65876085842491
T814A,0.0,0.0,9.262166405,62.95133437999999
R814H,8.769230769,16.0,3.8461538460000004,69.84615385
T814U,0.0,0.0,9.262166405,62.95133437999999
R815A,0.4184233609025424,38.199349342796616,4.353536497110169,50.90193212038136
R824E,0.09764815200406919,14.45460841138759,10.97542614030519,65.2476663550356
R814C,0.0,47.63979666,13.7254902,37.69063181
R814B,2.978160159,3.904698875,3.3752481800000003,83.38848445
C824B,0.7843317128181817,43.70902458545454,17.68681053272727,36.32720229636364
R824I,0.95178030865,42.76672362328571,18.447292516178567,36.18723311942857
R824F,0.0,1.9252548129999998,32.27633069,61.49490374
C824A,0.0,27.4860665595,4.154585447071429,60.46829054285714
R815G,0.0,24.79240807,13.04863582,60.26097272
R815F,0.0,32.29474890511628,9.103699409302326,52.831412796046514
R815E,0.0,49.60784313999999,0.0,35.68627451
R815C,0.0,56.41025641,6.666666667,34.65201465
R816F,0.0,56.41025641,6.666666667,34.65201465
R816H,0.0,56.41025641,6.666666667,34.65201465
R825B,2.822979895844828,18.692811181264368,1.6331011491149425,70.50052578413793
R920B,0.2180341484548105,22.030298578888242,4.866005058442177,71.05132462100097
R816A,0.0,49.60784314,0.0,35.68627451
R816D,0.117508813,2.23266745,0.0,92.00940070999998
R818A,0.0,2.479338843,0.0,91.94214876
R817D,0.0,2.479338843,0.0,91.94214876
R817A,0.0,2.479338843,0.0,91.94214876
R818C,0.0,2.479338843,0.0,91.94214876
R827A,1.1432161010037878,24.521713184463636,5.721061864987879,67.33054199789395
R818B,0.0,2.479338843,0.0,91.94214876
C819A,0.0,34.18874172,8.443708609,57.36754967
T820C,0.0,36.14190687,0.609756098,63.248337029999995
T820D,0.0,36.14190687,0.609756098,63.24833703000001
M820A,7.051282051,11.05769231,0.608974359,68.46153846
M820M,0.0,87.47680891,6.307977737,2.319109462
R821C,6.656151031527639,11.141613942160804,0.8296183176934673,68.37170416703518
R820B,0.002197207857894737,87.30322478578947,6.423173892436842,2.388707361357895
C820B,0.17230576438095238,70.55065772142858,14.863957202190473,9.666370820333333
T820A,1.8092105260000002,12.17105263,3.536184211,67.26973684
R820E,1.809210526,12.17105263,3.536184211,67.26973684
R820H,2.779068340339207,11.317405816585902,4.698824330704846,73.9534708119163
A820E,0.0,57.984959529,21.354093744,16.2663394237
A820A,2.5070114188235295,16.68228132764706,8.04551703617647,66.50175105047059
ASTHD,1.809210526,12.17105263,3.536184211,67.26973684
R820C,0.0,87.47680891,6.307977737,2.319109462
R820F,0.4829703777870091,63.892122156601204,19.29341228858761,13.518273988546829
R820D,0.0,71.42466025281553,16.36972701029126,5.574506910621359
C820E,1.683299299388889,60.56297375638889,14.318848875027776,18.75734712138889
R820G,5.379195266351254,55.19210865865592,12.06877337538172,22.631682056232975
C821E,6.161010129905512,50.819692333858264,14.160968595984253,22.896731974409448
R830E,0.04326819066071429,71.56172089392857,16.612779290357143,5.189594199821428
R830F,1.068280522423077,65.91611739703178,21.923039129912205,4.916213653484114
C821P,2.0566239315416666,21.813101527083333,20.292425393875,40.14914209291667
A821C,0.0,26.24179944,28.39737582,28.49109653
D821G,7.051282051,11.05769231,0.608974359,68.46153846
C821N,4.199910102227273,44.55368815318182,23.486419450909093,20.018747828181816
R821D,5.539068648476416,40.30426550863208,14.99958947321698,36.558152894056605
R821E,2.2164249222141734,38.84253606314961,5.77535752136378,48.815566217874014
A822A,21.34986226,19.00826446,7.162534435,48.62258953
D821F,7.107540173,57.23114957,20.08652658,14.15327565
C821M,5.212196126866667,48.96732286866666,22.302753044,17.97669455133333
D821E,0.0,26.24179944,28.39737582,28.49109653
C821D,2.1947288083857144,43.01821021357143,4.592149342242858,46.07386207228571
A822B,21.34986226,19.00826446,7.162534435,48.62258953
C821L,6.819061248076924,53.64656074153846,18.953387260615386,19.08436168307692
D821B,2.705223881,19.7761194,8.02238806,65.29850746
T821B,1.968503937,54.13385827,2.854330709,36.61417323
D821D,2.705223881,19.7761194,8.02238806,65.29850746
C822N,8.572284244066667,16.325363063466668,8.104305849533334,61.79011849733333
C821H,4.793150463759124,13.813394691080292,4.021240890781022,63.533906162773725
C821C,2.4252195154782608,30.66848431434783,6.499846851521739,57.942739671304345
R822A,3.170748990110102,6.685213577228151,13.934313849267877,69.36079959293984
C821Q,3.4819499740769233,11.90916759346154,5.752198407307692,76.36612433115384
T821E,3.357314149,10.6314948,5.355715428,78.25739408
R821G,3.357314149,10.6314948,5.355715428000001,78.25739408
C821I,2.336448598,32.57676903,6.608811749,56.00801068
T821A,4.39751642951634,38.029658975098044,10.98857726817647,42.98612424091503
T821C,2.336448598,32.57676903,6.608811749,56.00801068
D821S,2.336448598,32.57676903,6.608811749,56.00801067999999
A821A,4.2116582944375,29.554763538437502,9.9311142471875,51.760794419374996
D821J,5.31358885,8.536585366,3.135888502,65.67944251
A822H,2.515169767792208,10.729777465506494,10.752031232636362,65.76777457064935
R821B,1.3493487037326968,53.822161524367544,17.760078415188545,20.07552400357995
C821G,3.3714231157142858,45.97257369285715,18.984302135785715,24.172260528571428
R821A,5.473453906938907,43.94463886967846,17.148597307942122,27.4733702733119
A831A,0.7976395084736843,66.84592990842106,11.22049419894737,20.477492575894736
T821G,2.375712657653846,31.73272002115385,6.560615736653846,56.86375619538462
C821B,4.367899970735294,37.19994593432353,10.863288010205883,43.88857488382353
C821J,3.7994126252285714,9.096355790057142,5.5209077260857145,72.00319886
D821H,5.31358885,8.536585366,3.135888502,65.67944251
M821K,5.31358885,8.536585366,3.135888502,65.67944251
M821U,0.0,44.40052701,24.37417655,19.63109354
C821F,6.597845601,43.85098743,15.66427289,29.084380609999997
C821A,3.136757415265306,10.80307091589796,7.049091662408163,72.54084071591836
M821G,6.597845601,43.85098743,15.66427289,29.08438061
M821E,3.223443223,9.377289377,6.373626374,74.72527473
M821S,3.223443223,9.377289377,6.373626374,74.72527473
M821F,3.223443223,9.377289377,6.373626374,74.72527473
D831I,3.223443223,9.377289377,6.373626374,74.72527473
M821T,3.223443223,9.377289377,6.373626374,74.72527473
D821A,3.223443223,9.377289377,6.373626374,74.72527473
C821K,2.8068077043809523,12.660159190993197,9.755633633551021,68.95564753163265
D821I,3.223443223,9.377289377,6.373626374,74.72527473
R830G,0.3451198509924812,68.98642352032581,18.972723598370926,11.052943535011279
T821F,6.597845601,43.85098743,15.664272890000001,29.08438061
M821D,3.223443223,9.377289377,6.373626374,74.72527473
D831G,3.223443223,9.377289377,6.373626374,74.72527473
M821L,3.223443223,9.377289377,6.373626374,74.72527473
M821J,3.223443223,9.377289377,6.373626374,74.72527473
M821C,3.223443223,9.377289377,6.373626374,74.72527473
D831F,3.223443223,9.377289377,6.373626374,74.72527473
M821M,3.223443223,9.377289377,6.373626374,74.72527473
M821H,3.223443223,9.377289377,6.373626374,74.72527473
M821V,3.223443223,9.377289377,6.373626374,74.72527473
D821K,3.223443223,9.377289377,6.3736263740000005,74.72527473
M821A,3.2234432229999994,9.377289377,6.373626374,74.72527473
M821B,3.223443223,9.377289377,6.373626374,74.72527473
M821N,3.223443223,9.377289377,6.373626374,74.72527473
M821P,3.223443223,9.377289377,6.373626374,74.72527473
M821R,3.223443223,9.377289377,6.373626374,74.72527473
M821O,3.223443223,9.377289377,6.373626374,74.72527473
D831J,3.223443223,9.377289377,6.373626374,74.72527473
M821Q,3.223443223,9.377289377,6.373626374,74.72527473
M821I,3.223443223,9.377289377,6.373626374,74.72527473
D821C,3.223443223,9.377289377,6.373626374,74.72527473
R832C,1.6383155031015089,24.421250345869684,23.70061340941838,47.118022065102885
R832G,2.762951334,13.005724434571428,10.111634397714287,68.34831835285713
C822K,13.39238237509434,6.722772163396226,9.78697760409434,60.871117767735846
D822U,12.82431431,6.152705708,10.15567087,61.00815419
C823K,0.10479739168421053,10.681549007052633,10.940681347368422,49.25234546736842
C822J,13.95705521,4.064417178,7.515337423,68.48159509
A822F,12.82431431,6.152705708,10.15567087,61.00815419
A822E,13.95705521,4.064417178,7.515337423,68.48159509
C822F,1.9911504419999997,0.663716814,10.7300885,85.50884956
C823G,0.0,19.325066346666667,22.585950063333332,46.77980013333333
A822D,13.95705521,4.064417178,7.515337423,68.48159509
C822R,13.95705521,4.064417178,7.515337423,68.48159509
C822T,13.95705521,4.064417178,7.515337423,68.48159509
C822Q,13.673869985,4.5864893105,8.17542078475,66.613234865
C822L,12.82431431,6.152705708,10.15567087,61.00815418999999
C822H,0.19293293800000003,26.333109958461538,28.506269033846156,41.711354641538456
M822B,21.34986226,19.00826446,7.162534435,48.62258952999999
C822P,13.653866229954547,3.9760488660909092,7.5487793938636365,68.58318478909091
M822C,13.95705521,4.064417178,7.515337423000001,68.48159509
M822A,13.95705521,4.064417178,7.515337423,68.48159509
C822O,7.799986692153846,2.2698606900000002,8.194466677461538,70.54464744076924
C822B,5.447269100551724,17.365045652068964,5.610670532241379,64.68097299103448
D822E,13.95705521,4.064417178,7.515337423,68.48159509
C822C,1.0619905762272728,37.078917397590914,19.54719635727273,35.00406422136364
C822D,1.2683318482115384,26.277290568692308,14.97175473701923,52.716141712500004
R822G,1.550615879510949,22.3686370820146,19.034114922408758,50.88534271518248
R822C,0.616740088,0.176211454,8.986784141,72.95154185
T822B,0.616740088,0.176211454,8.986784141,72.95154185
R822D,0.652369784249135,34.43476566222145,8.778095700695502,49.03541703685121
R822N,0.956521739,38.52173913,19.91304348,33.13043478
D822B,0.9565217389999999,38.52173913,19.91304348,33.13043478
C822E,0.9565217389999999,38.52173913,19.91304348,33.13043478
R822J,0.956521739,38.52173913,19.91304348,33.13043478
D822K,2.480916031,7.951653944,8.905852417,69.91094148
D822G,0.616740088,0.176211454,8.986784141,72.95154185
D822F,0.616740088,0.176211454,8.986784141,72.95154185
C822Y,0.9491499055200001,39.044261348,19.546319473239997,33.0141883836
C822W,0.6167505205714285,38.58832055942857,10.204142910571429,46.80319269571429
A822G,1.254064097,42.63817928,29.07570831,15.09521598
D822A,1.254064097,42.63817928,29.07570831,15.09521598
R822I,0.4816242385780934,21.726277414653143,16.46037662291278,56.88871851586207
D822L,2.480916031,7.951653944,8.905852417,69.91094148
D822H,2.480916031,7.951653944,8.905852417,69.91094148
D822J,2.480916031,7.951653944,8.905852417,69.91094148
D822D,2.480916031,7.951653944,8.905852417,69.91094148
D822I,5.31358885,8.536585366,3.135888502,65.67944251
D822C,2.480916031,7.951653944,8.905852417,69.91094148
T821D,3.223443223,9.377289377,6.373626374,74.72527473
C822I,2.576509755181818,8.854552254181819,11.052551046636365,68.55843582181818
R832B,4.6000604445081965,11.224063643045902,16.747912354734424,60.87531536060656
R822B,0.50547599,3.201347936,25.27379949,68.32350463
T822C,0.50547599,3.201347936,25.27379949,68.32350463
R832J,0.50547599,3.201347936,25.27379949,68.32350463
R822K,0.956521739,38.52173913,19.91304348,33.13043478
C823H,2.6882876436216216,39.50568584,22.69264711418919,28.276558417608108
R832E,1.89258567004875,30.772666595226873,8.41208311781,54.11045581295
C823B,0.18098436714457833,17.98623859313253,21.478399536385542,45.719866585542164
M823E,0.0,11.23809524,10.95238095,47.23809524
M823B,0.0,11.23809524,10.952380949999998,47.23809524
T823I,0.7992515370344827,49.480963836551716,15.730324209310346,26.926566619999996
R823H,1.0268594064494383,42.413467540674155,24.525231877865167,31.351935943595507
T823D,1.007751938,59.45736434,16.97674419,21.62790698
T823E,1.007751938,59.45736434,16.97674419,21.62790698
R823G,1.7298540373682008,34.218651186234304,26.140100198033473,36.939943372117156
R823B,1.3164299896251956,34.7328527156964,21.06077052670579,39.391531231707354
M823F,1.077996195,21.68674699,36.08116677,41.15409004
T823G,0.9586276489999999,42.83551968,18.56710394,36.02421796
R824G,7.9162170493246755,47.39575471857143,15.293514978571427,25.170400791272726
A823C,6.607142857,48.48214286,13.125,25.625
R823D,1.077996195,21.68674699,36.08116677,41.15409004
C823J,0.47162333531250006,24.155733579375,29.986877771875,44.401197991875
R823F,13.486140720000002,55.97014924999999,19.29637527,8.475479744
C823D,0.08967401160416666,36.3927996325,11.757011274166667,49.95871907625
T823F,13.48614072,55.97014925,19.29637527,8.475479744
T823J,6.607142857,48.48214286,13.125,25.625
T823K,13.48614072,55.970149250000006,19.29637527,8.475479744
D823A,0.0,23.3685519,28.40273462,46.55065258
A823F,0.0,23.3685519,28.40273462,46.55065258
C823I,1.254064097,42.63817928,29.07570831,15.09521598
T823A,0.0,25.13368984,12.70053476,60.42780749
T823B,0.0,25.13368984,12.70053476,60.42780749
C823C,0.0,46.37566545368421,8.290529130736841,43.95504099368421
R824J,0.5082417582307692,26.929724687692307,12.733185932307691,57.75066845230769
M823D,1.254064097,42.63817928,29.07570831,15.09521598
M823G,1.254064097,42.63817928,29.07570831,15.09521598
C833C,1.4807809534153844,35.72422478307693,28.660844915384615,27.06257272230769
C823E,0.0,47.73609314,0.0,49.93531695
M823C,6.004618938,23.78752887,42.72517321,19.630484989999996
M823I,1.115241636,36.35687732,29.51672862,25.57620818
C823F,1.115241636,36.35687732,29.516728620000002,25.576208180000002
R833H,0.4759442498523986,83.01012115040591,3.737043739483395,12.7768908600369
M823A,6.004618938,23.78752887,42.72517321,19.63048499
M823H,6.004618938,23.78752887,42.72517321,19.63048499
D824A,6.607142857000001,48.48214286,13.125,25.625
T824C,0.958627649,42.83551968,18.56710394,36.02421796
D823B,6.607142857,48.48214286,13.125,25.625
R825F,0.0,31.652132202934787,1.6765369133695653,59.96233035847826
R824H,6.607142857,48.48214286,13.125,25.625
R824D,0.0,33.20407174,1.793504605,58.84634028
C824C,0.0,46.33671408311111,2.0241507894222224,44.989175539777776
R825I,0.22890300253160917,48.140174209310345,0.19623756808908044,43.831580307701145
C824D,0.0,61.93181818,5.113636364,27.61363636
R824B,0.0,61.07544141,3.4510433389999995,28.812199040000003
R824A,2.712536972134199,58.725054444956704,23.176942620010824,13.402826585911257
T824A,0.0,61.93181818,5.113636364,27.61363636
T824B,0.0,61.07544141000001,3.451043339,28.81219904
R824C,0.7661041475510203,43.4140289944898,0.0,48.35129937653061
R825A,5.368289638,21.473158550000004,2.684144819,69.60049938
R816E,5.368289638,21.47315855,2.684144819,69.60049938
R825E,5.2976542480263165,21.627512670921053,2.6724258688157896,69.45899728657895
R825D,0.0,33.20407174,1.793504605,58.84634028
R825C,0.0,33.20407174,1.793504605,58.84634028
C825A,0.8280254776666666,10.685897514833334,16.771799144583333,70.57171849416666
R825G,0.0,49.31818182,0.0,42.95454545
R825H,9.786508274065492,20.202141714659952,0.0,69.87266650858942
R826A,0.0,7.092198582,22.16312057,70.65602837
R835B,7.445825396453453,14.160854165570571,6.264953476576577,67.13438554442943
R836B,3.5666986339607845,16.52432007350327,11.495002137385622,62.034958301503266
R826D,0.4958748526928105,10.21061290251634,3.4877537419607845,79.50352342594772
R826C,0.0,11.1969112,0.0,82.04633205
R826B,0.0,7.092198582,22.16312057,70.65602837
R826E,0.0,11.1969112,0.0,82.04633205
R838A,0.0,16.59836066,0.0,83.40163934
C829C,0.0,34.18874172,8.443708609,57.36754967
C829A,0.0,34.18874172,8.443708609,57.36754967
R829C,0.0,34.18874172,8.443708609,57.36754967
R829B,0.0,34.18874172,8.443708609,57.36754967
R830A,2.423018677,49.01564866,30.18677436,17.74356386
C830G,6.250701894500001,55.717929964999996,16.938493237499998,15.4212046255
R831A,0.0,71.73351982016393,15.452497798295083,12.813982379731149
T830C,2.423018677,49.01564866,30.18677436,17.74356386
R830C,21.301444919410255,39.932025183076924,0.7740198553846154,37.42077514051282
E830F,2.423018677,49.01564866,30.18677436,17.74356386
C830C,1.066436086,66.19140731333333,22.549638661333333,6.099709178633334
A830A,1.599654129,63.20795504,24.85948984,4.193687851
C830D,21.301444919410255,39.932025183076924,0.7740198553846154,37.42077514051282
C830B,1.5996541289999997,63.207955039999995,24.85948984,4.193687851
T739H,21.79824561,39.69298246,0.0,37.93859649
C840D,8.90356002457377,43.85005332491803,14.7619319,29.960615128655736
T830X,21.663594024714282,39.63956014871429,0.0982532751142857,37.993934069714285
C840B,1.3433859374285713,20.249995917460318,61.680965022507934,15.994756959142856
M830A,21.79824561,39.69298246,0.0,37.93859649
R840B,0.0,19.71078853220339,64.71622118589153,14.332423666464406
C841G,0.20097020092307694,23.502938905384614,62.18887794948718,12.31065795774359
T830B,6.597845601,43.85098743,15.664272890000001,29.08438061
M831A,6.597845601,43.85098743,15.664272890000001,29.08438061
C831F,2.1366532168625,39.86702199135,15.919033298950001,38.940846120062496
C831C,1.674560438940919,59.307594688512026,24.502688450175057,12.645882428146608
M831B,2.920723227,65.92489569,12.3783032,17.52433936
R831H,0.7903572547975113,48.81959565925,21.79516951957466,23.486139539115385
T831D,0.0,59.44444444,31.875,8.263888889
D831D,3.223443223,9.377289377,6.373626374,74.72527473
D831K,3.223443223,9.377289377,6.373626374,74.72527473
T831E,3.223443223,9.377289377,6.373626374,74.72527473
T831N,3.223443223,9.377289377,6.373626374,74.72527473
D831B,3.223443223,9.377289377,6.373626374,74.72527473
T831T,3.223443223,9.377289377,6.373626374,74.72527473
C831G,2.3229739104411764,23.190898405205882,12.728318141,54.8503813017647
C831A,0.0,72.92747994641024,24.942885994871794,2.056177223205128
R831B,2.9207232269999994,65.92489569,12.378303200000001,17.52433936
T831A,0.0,59.44444444,31.875,8.263888889
ADWTD,0.0,59.44444444,31.875,8.263888889
A831D,1.2710077033030305,32.98128869787879,42.39343914681819,20.779655503530304
T831B,3.223443223,9.377289377,6.373626374,74.72527473
R830J,0.0,73.47588717,25.61419472,0.909918107
A831B,1.3276014668181817,46.877880454545455,28.833983508181817,15.500395424999999
C831B,2.3365785816,62.388478852,12.714144158,21.55940759
C831D,0.09205983890909092,45.79035798,18.452740289999998,35.457707252727275
T831C,0.0,59.44444444,31.875,8.263888889
C831E,0.8605988909315069,40.43100228890411,25.867249177123288,28.469298558136988
D831L,1.411100659,52.21072437,17.02728128,18.15616181
D831E,1.411100659,52.21072437,17.02728128,18.15616181
R831C,1.7137505901911625,32.88016542618924,38.22151506347742,24.551589907418347
D831A,1.411100659,52.21072437,17.02728128,18.15616181
D831C,0.9900990100000001,32.42574257,23.14356436,38.86138614
C832D,0.4351491794333333,31.394798922666666,38.573078641166674,26.69946191216667
C832A,4.65942076128125,23.24891238703125,30.05851170734375,30.204887358171874
R831J,1.959459459,50.67567568,28.17567568,16.28378378
C831I,2.3413919416285713,38.76263736114286,36.24432234457143,22.651648353142857
R831G,0.9492129493088803,29.40199133976834,45.672221241467184,11.801292384030887
R831E,1.17838460552765,39.50171752808755,41.42617981831797,15.037086166751154
R831F,0.0,32.47580172745033,49.168970614437086,5.064723319225165
A831C,1.959459459,50.67567568,28.17567568,16.28378378
C831H,0.4484197973023256,25.82777023627907,57.04577036534884,13.109768224069768
R831I,0.0,27.557879010000004,48.24495892,9.036594473
C841F,0.0,22.64389627,61.41682479,13.15623023
C841D,0.0,35.7584437104,50.913345983199996,2.42563274636
D832A,0.0,34.77633478,32.53968254,30.08658009
T832A,0.0,34.77633478,32.53968254,30.08658009
D832B,0.0,34.77633478,32.53968254,30.08658009
R832H,0.0,34.77633478,32.53968254,30.08658009
A832A,0.7259986049333332,33.57286156266667,29.842183822666666,32.063750211333335
R832A,6.472196901,21.14858706,19.4165907,39.28896992
C832G,2.1130220320392157,12.623026597058821,5.940517359431373,70.23972929078431
C832E,6.472196901,21.14858706,19.4165907,39.28896992
R832I,6.472196901,21.14858706,19.4165907,39.28896992
C832H,2.075812274,12.81588448,5.9566787,69.94584838
R833C,0.14827177112772585,64.31331717588785,24.097956337507785,3.198221064239875
C832L,0.23222110524545456,27.214100281090907,44.349923671363634,25.99684265847273
R832D,0.0,76.8396760307309,8.276637250564782,10.852146720730897
C832I,0.4416258691578947,50.34922758052632,18.14907398473684,25.411513304210526
C832B,0.0,28.276414404615384,48.379962080000006,8.456282383769231
R832F,0.04434955024418605,50.10326913236434,29.047045895271317,12.470659736949614
C832K,0.030337760076923074,46.19236362461538,25.82802290076923,23.46109866076923
